postId,title,text,authorRegion,time,price,authorPersonId
991,Chiots border collie mâles lof à reserver,"N'Wind de la plume de la bergerie et Moai ont produit les nouveaux Terres De Border le 5 février. Les parents sont d'excellents chiens de travail, trè (... voir la suite)",Thédirac 46150,2019-08-17 14:24:48,58,0
992,Husky siberien,L'élevage des bois de la bro vous propose de magnifiques Husky de sibérie nés le 08/01/2020 Males 1000€ Femelles 1100€ Facilités de paiement les (... voir la suite),Padiès 81340,2019-02-28 09:50:15,20,0
993,Yorkshire terrier lof,Une magnifique portée de Yorkshre Terrier LOF est née en ce début d'année. 5 petites boules de poils ont pointé le bout de leur museau.... 4 femelles (... voir la suite),Saint-andré-le-gaz 38490,2019-12-26 09:17:49,39,0
994,Chiots berger allemand,"Élevage Familial propose chiots vaccine puce passeport garantie d'élevage parents sur place . Venez nous rendre visite , et découvrir nos magnifiqu (... voir la suite)",Vayres-sur-essonne 91820,2019-01-12 19:11:33,12,0
995,Naissances de 8 chiots (lof) le 31 janvier 2020.,". 8 magnifiques chiots sont nés le 31.01.2020. Prix d'un chiot : 1450€. Petit élevage familial, ** Possibilité de récupérer votre chiot égal (... voir la suite)",Saint-martial 07310,2019-12-03 05:44:09,35,0
996,Bbs joy gimli n'est 28 dec 2019,"Adorables bbs skye cherchent une bonne famille. Caractère exc, Pedigree exc. Élevée en famille avec les briards. Inscrit LOF, Passeport internation (... voir la suite)",Esclauzels 46090,2019-08-21 11:44:10,5,0
997,Chaton maine coon black silver blotched tabby femelle,Né(es) le 7 FEVRIER 2020 Portée de 5 chatons 1 male black smoke réservé 1 femelle black silver blotched tabby 1 male black silver blotched tabby (... voir la suite),Mauressac 31190,2019-05-01 09:59:40,35,0
998,"Chaton maine black smoke, black silver etblanche",Né(es) le 11 février 2020 Portée de 5 chatons MERE OUKULELE DE LA CROIX LORRAINE PUCE 250268712723153 PERE MILWAUKEE DE LA PALMERAIECOONS PUCE (... voir la suite),Mauressac 31190,2019-11-30 13:01:32,21,0
999,Chiots berger blanc suisse à réserver,"' Renouvellement de Portée , qui nous avait donné en 2017 , 10 jolis chiots aux jolies aptitudes ' Portée cotée Beauté/Travail avec nos 2 Sujets Re (... voir la suite)",Bonnac-la-côte 87270,2019-09-19 11:54:47,37,0
1000,Chiots cairn-terrier pure race incrits au lof,"De l'union de Loullig , 250268731422897, LOF : 50981/7646 , 5 chiots cairn-terrier pure race sont nés le 14 décembre 2019 . Le 18 février prochain , r (... voir la suite)",Bannalec 29380,2019-04-06 12:21:45,28,0
1001,Veritable chat chien,"Vends cause surnombre mÄle manx longy, s'entendant tres bien avec les chiens, tres cÄlin a personne ayant jardin (... voir la suite)",Montargis 45200,2019-06-04 14:32:41,58,0
1002,Chiots cairn-terrier pure race inscrits au lof,"De l'union de Nickie , 250268731884491, LOF : 52412/7838 et de Léon , 250268731539964 , LOF : 51150/5663 , 5 chiots cairn-terrier pure race ( 1 M + 4 (... voir la suite)",Bannalec 29380,2019-04-05 11:50:36,55,0
1003,Magnifiques chiots leonberg,"A réserver magnifiques chiots LEONBERG, élevés en milieu familial. Nos chiens vivent dans un domaine de 12 ha, au milieu du parc du Périgord, en meut (... voir la suite)",Abjat-sur-bandiat 24300,2019-06-07 22:51:43,36,0
1004,Chatons bengal loof à réserver,"Sur une portée de 5 chatons bengal, il reste disponibles à la réservation : 1 mâle silver à rosettes, 1 mâle snow lynx à rosettes et 1 femelle snow ly (... voir la suite)",Molas 31230,2019-07-30 18:10:05,23,0
1005,Maine coon chaton loof,"Nés le 1er janvier 2020, 1 seul chaton mâle Maine Coon disponible à partir du 1er avril. Nommé Ramsès, c'est un chaton très joueur et attachant, de c (... voir la suite)",Toulouse 31400,2019-12-11 03:57:59,0,0
1006,Chaton highland,portée de 5 chaton née le 27 aout 2019 maman 250269608063698 ils sont loof vaccinée pucé parents texté sida leucose PKD négatif 1 male highland de cou (... voir la suite),Bacqueville-en-caux 76730,2019-01-24 07:02:23,36,0
1007,A reserver,2 petits burmilla mâle. Un black golden et un chocolat golden sont disponible à la réservation (... voir la suite),Diemeringen 67430,2019-05-23 15:52:57,48,0
1008,Chiots shar pei bleu brush,"Sur une portée de 4 bébés, deux mâles et une femelle couleur bleue restent à réserver. Ils seront disponibles mi-avril. Parents sélectionnés pour (... voir la suite)",Brioude 43100,2019-05-31 13:31:52,21,0
1009,Chaton maine coon,"Bonjour, La Chatterie de Laurenandë est heureuse de vous proposer 2 chatons Maine Coon sur une portée de 4 : - une femelle, bleue tortie smoke, (... voir la suite)",Evry-grégy-sur-yerre 77166,2019-02-12 17:39:27,48,0
1010,Adorable petite femelle et male bengal snow mink,"Nos adorables chatons snow mink sont disponible pour la réservation, qualité expo/ reproduction. Une femelle et un mâle. C 'est sont des chatons (... voir la suite)",illebonne 76170,2019-09-04 21:03:15,39,0
1011,Rares bébés kerry blue terrier,"3 mâles sont à réserver sur une portée de 8. Ils sont nés le 6 janvier 2020 Ils sont pucés, vaccinés, avec passeport européen et inscrit LOF. Les p (... voir la suite)",Cérilly 03350,2019-07-06 01:09:56,35,0
1013,Chaton maine coon facilité de paiement jusqu'a 10 fois,"Une portée est arrivée le 18/01/2020, elle est composée de 5 chatons il reste de disponible 4 femelles couleur brown blotched tabby ou black silver bl (... voir la suite)",rignicourt 51300,2019-05-31 08:42:02,14,0
1014,Chiots d'apparences dalmatien,"Chiotsd'apparence Dalmatien non LOF (noir et blanc dont 2 femelles de couleur foie). 4 femelles disponibles et 4 mâles disponibles. Vaccinés, id (... voir la suite)",Non L.O.F.Escoeuilles 62850,2019-06-17 01:16:14,0,0
1015,Chaton maine coon,"Chatterie SERENITYCOON'S Actuellement sur une portée de 4 chatons, nous avons de disponible une FEMELLE MAINE COON BLACK&WHITE NÉE LE 21/10/2019 nomm (... voir la suite)",Montreuil 93100,2019-10-08 21:38:19,41,0
1017,Chiots léonberg,a réservez bébés léonberg 7 mâles et 3 femelles reste a réservez 1 filles disponibles pour les début avril (... voir la suite),Vendresse-beaulne 02160,2019-02-03 19:24:17,8,0
1018,Chatons norvégiens disponibles à la réservation,Mitsy des Glières a donné naissance à 2 merveilleuses chatonnes. Le papa est Isidore du Lac du Chatbleu (Champion d'Europe). Il y a : Rhéa des G (... voir la suite),Saint-germain-lavolps 19290,2019-08-26 03:22:37,41,0
1019,Femelle retraitée d'élevage,"Chatterie professionnelle, je place cette jeune femelle stérilisée, devon rex blue mink. Pure race LOOF et Diplôme de Championne Nationale. Vit en int (... voir la suite)",Saint-pierremont 08240,2019-06-13 14:52:01,9,0
1020,Chiots irish wolfhound,"chiots irish wolfhound issus de champions, pour expo ou compagnie le lévrier irlandais est un géant au coeur tendre qui sait se faire discret quand i (... voir la suite)",Yzosse 40180,2019-12-10 19:58:40,23,0
1021,Un portée de 6 chatons,"Une portée de 6 femelles, née le 03/01/2020 dans un élevage familial. Maman seal point mitted et papa creme point mitted. LOOF, Identification par (... voir la suite)",Marseille 13010,2019-11-25 18:48:17,56,0
1022,Maine coons dispo,Dispo un beau chaton brown et blanc beau gabarit lignee moonwalk livraison possible avec supplément Loof et parents testes vit en famille avec ch (... voir la suite),Rouen 76100,2019-03-30 07:00:32,1,0
1023,"Ti chat, oriental chocolat attend une nouvelle famille","Suite à un désistement, nous vous proposons de devenir la nouvelle famille de Ti Chat, de son vrai nom Quetzalcoatl, oriental chocolat, déjà stérilisé (... voir la suite)",Argenteuil 95100,2019-03-05 15:41:25,4,0
1024,Chiot eurasier lof,A réserver superbes chiots Eurasier LOF Deux mâles à réserver sur une portée de 7 : - Collier Jaune - Mâle - Collier Bleu - Mâle Nés le 11/02/2 (... voir la suite),Pignan 34570,2019-01-27 16:05:58,34,0
1025,Superbes chiots yorkshire inscrits au lof,"L'Elevage of Meadow Cottage vous présente de très beaux chiots de pure race Yorkshire inscrits au Lof, pucés, vaccinés et garantis. Mes chiots partent (... voir la suite)",San-giuliano 20230,2019-01-12 23:44:42,15,0
1026,Chiots bergers australiens,A réserver chiots Bergers Australiens nés le 8 février 2020. Robe noire tricolore ou rouge merle. Queue entière ou queue courte. Excellentes origines (... voir la suite),resse 70270,2019-12-21 15:47:57,29,0
1027,Chatons maine coon,"La chatterie Le Village du Maine a le plaisir de vous présenter 4 magnifiques Maine Coon, 1 mâle et 3 femelles nés le 6 novembre 2019. Ils seront d (... voir la suite)",Dampmart 77400,2019-12-31 11:38:47,55,0
1028,Magnifiques chatons sacré de birmanie loof,Chatterie professionnel et familial depuis plus de 14 ans le clos d'Arkem vous propose des chatons à l'adoption : Des chatons sont nés mi février (... voir la suite),Sainte-croix-en-plaine 68127,2019-08-23 18:26:22,44,0
1029,Chiots montagne des pyrénées,Les chiots de Lesponne et de Hourson de la Cascade de Couplan sont nés le 11 Février 2020. Les réservations sont effectives dès à présent. Les chiots (... voir la suite),Droiturier 03120,2019-01-10 22:23:07,47,0
1030,Apparence spitz nain,Vend chiots d'Apparence 3 spitz nain de couleur crème nés le 02/08/2019 dont 2 males et une femelle Non LOOF. Taille adulte 22 cm pour un poids de 2 (... voir la suite),Non L.O.F.Franois 25770,2019-07-17 18:32:37,43,0
1031,Splendide teckel poils longs,"Voici Pimi un adorable et magnifique chiot de race Teckel à poils longs. Il est de couleur noir et feu, il sera de taille nain. Il identifié par puc (... voir la suite)",Saint-martin-de-mieux 14700,2019-05-25 02:31:05,35,0
1032,Bb beaucerons gros gabarit origines prestigieuses,"MOUTON-CADET ayant produit des chiots remarquables en octobre 2019 avec LUCIOLE, nous avons décidé de le remarier cette fois avec notre très belle et (... voir la suite)",Poilly-sur-tholon 89110,2019-12-07 23:02:55,58,0
1033,Chien labrador chocolat de 5 ans,Nous recherchons un nouveau foyer prêt à s'investir pleinement pour notre chien Juan. Une nouvelle famille aimante qui s'aura lui offrir disponibilité (... voir la suite),Javols 48130,2019-03-02 15:23:47,12,0
1034,Femelle leonberg lof,"Noisette est une jeune femelle Leonberg LOF de 2 ans, très sociable, docile et magnifique d'après le juge lors de la séance de confirmation du LOF. E (... voir la suite)",Molas 31230,2019-04-17 20:39:39,48,0
1035,Chiots bergers allemands lof,"A vendre un chiot mâle et un chiot femelle Bergers Allemands femelle Issus de grandes lignées Allemandes et Francaises , très réceptifs et facile à é (... voir la suite)",Messey-sur-grosne 71390,2019-12-20 06:33:32,18,0
1036,Superbes chiots labradors lof noirs et chocolats,"Chiots Labrador LOF, noirs et chocolats, avec un excellent papier, idéale expositions, chasse, compétition, compagnie. Les parents sont indemnes de d (... voir la suite)",Steinbourg 67790,2019-06-23 01:00:22,35,0
1037,"L'élevage de morafond, bergers belges malinois lignée de travail","A l'élevage de Morafond en Ardèche, numéro de portée LOF-201901143-2019-2 Restent 2 mâles Pandor et Potkol qui recherchent une famille compagnie o (... voir la suite)",aurac-en-vivarais 07110,2019-10-12 16:54:10,46,0
1038,2 bebes persan chinchilla males disponible de suite,Nous avons 2 beaux bébés persan chinchilla silver shaded aux yeux emeraudes qui seront disponibles des le 15/02/2020. Ils sont élevés en famille et ca (... voir la suite),Paris 75010,2019-01-16 14:41:04,47,0
1039,Mâle adulte,Vivaldi cherche une famille pour une vie de canapé. Il est de couleur chocolat point et sera castré pour son départ. Elle est habituée aux chats et au (... voir la suite),Gien 45500,2019-11-08 08:30:11,28,0
1040,A l’adoption trois chatons maine coons femelle sur une portée de sept,"Bonjour, La Chatterie Du Merovingien a le plaisir de mettre à l’adoption 3 chatons Main Coon femelles Les parents sont testés indemnes de toutes les (... voir la suite)",Groslay 95410,2019-05-06 04:43:05,37,0
1041,Chatons chartreux loof a reserver,Bonjour trois chatons nes le 02 01 20 de a reserver de parents loof maman LEA de robinson val 36 et de papa Offy de satra du clos de cluzel Le (... voir la suite),Saint-maur 36250,2019-02-06 12:08:58,49,0
1042,Relax max adorable mÂle de race bouledogue franÇais lof,ATTENTION ! AUCUNE RÉPONSE AUX NUMÉROS MASQUÉS - MERCI D’AVANCE RELAX MAX beau mâle de race BOULEDOGUE FRANÇAIS né le 19/01/20 et dispo quand le (... voir la suite),Saint-just-chaleyssin 38540,2019-07-16 15:58:50,35,0
1043,"Très petit mâle, lof","'Popeye' Superbe petit garçon , très typée, née le 21/10/2019, avec tête à pomme , ill est jouer, coureux, câlin joviale et pleine de vie. Il adore f (... voir la suite)",Saint-gély-du-fesc 34980,2019-10-28 01:39:22,29,0
1044,Chiot affenpinscher lof disponible,"A réserver, chiot mâle Affenpinscher, né le 15 janvier 2020. Mère n° 939000001452373 De parents LOF et primés, ce petit bonhomme ne partira pas (... voir la suite)",a Geneytouse 87400,2019-01-26 04:33:25,53,0
1045,A réserver berger allemand lof,"L'élevage de sélection chien de Berger allemand poils long et poils court lignées conformité au standart, vous annonce sa 1ère alliance de 2020 : Not (... voir la suite)",es Lèches 24400,2019-03-31 16:34:25,59,0
1046,à reserver chiots braque hongrois,à reserver 2 mâles braque hongrois nés le 29 avril numéro de saillie 2016014619 les chiots sont disponibles de suite pucès.vaccinès. inscrits au LOF.u (... voir la suite),Blangy-sur-ternoise 62770,2019-09-10 06:55:46,34,0
1047,Étalon sacré de birmanie loof,"Noir c’est noIr est un jeune Sacré de Birmanie seal tabby point de 2 ans non stérilisé, inscrit au loof, à jour de ses vaccins. Il a déjà été papa mai (... voir la suite)",Pelleautier 05000,2019-10-29 05:24:17,12,0
1048,Chihuahua poils longs lof,"Restent à réserver 2 petites femelles Chihuahua poils long (une blanche et crème et une crème) ainsi qu’un petit mâle crème. Ils, cherchent une famill (... voir la suite)",Pelleautier 05000,2019-06-29 08:58:47,56,0
1049,Apparence chiots chihuahua,Apparence CHIHUAHUA née le 02/12/2019 Portée composé de 2 magnifiques petites femelles à Poils Longs 1) Robe Noire et tan poids actuel 735 g 2) Rob (... voir la suite),Non L.O.F.La Bréole 04340,2019-01-06 07:37:29,38,0
1050,Chatons kurilian bobtail poils longs loof,"Nous avons 6 chatons de disponibles à partir de fin Avril. N° portée : 14146895-2020-1 Regard Désarmé, mâle crème et blanc. 900€ Rêve Antique, mâl (... voir la suite)",e Mesnil-théribus 60240,2019-11-23 09:13:14,5,0
1051,Chiot beagle lof a réserver,reste a réserver une petite femelle dispo a partir de 8 semaines (... voir la suite),Saint-marcel-de-félines 42122,2019-03-13 07:15:30,45,0
1052,Spitz petit,Disponible de suite et à la réservation des spitz petit orange ou sable. Chiots LOF élevés en famille identifié par puce vaccinés avec certificat de n (... voir la suite),Savignac-les-eglises 24420,2019-02-22 23:53:56,26,0
1053,"SibÉriens loof à naître vers le 18 février, d'autres en avril","Madame, Monsieur, Futurs adoptants, Compte tenu des difficultés liées au COVID-19, nous ne sommes hélas pas en mesure de recevoir les familles à no (... voir la suite)",Cahors 46000,2019-11-02 03:52:19,48,0
1054,Chatons a reserver,"Plusieurs chatons sont nés le 19/23/28/29/30 janvier 2020. Ils seront LOOF, pucés, vaccinés, tests pkd des lignées, certificat vétérinaire. N° ident (... voir la suite)",Rousson 30340,2019-08-04 10:56:57,46,0
1055,Magnifiques chiots leonberg,"A réserver magnifiques chiots LEONBERG, élevés en milieu familial. Nos chiens vivent dans un domaine de 12 ha, en meute. Chiots a fortes ossatures, (... voir la suite)",Abjat-sur-bandiat 24300,2019-03-03 05:02:47,41,0
1056,"Chatons chartreux loof nés 31/01/2020, 1h15 de paris","Une jolie portée de sept petits chatons CHARTREUX LOOF, issue de parents tous les deux LOOF, a vu le jour le 31/01/2020. Lorsqu'ils seront sevrés, (... voir la suite)",Manou 28240,2019-11-30 04:35:24,11,0
1057,Chatons maine coon,"Nos bébés coons quittent la maison à trois mois, parfaitement socialisés en famille, Vaccinés, pucés, en possession de leur carte génétique d'identi (... voir la suite)",Valdampierre 60790,2019-09-08 13:15:36,3,0
1058,Bientôt chatons à naitres british shorthair et scottish fold,"La petite chatterie familiale, en règle avec la législation, certificat de capacité, Of British Archanges (SIRET 81330006800018 ) vous annonce un p (... voir la suite)",Château-du-loir 72500,2019-04-26 00:55:16,18,0
1059,Chiots yorkshire femelles lof,A VENDRE 1 CHIOT FEMELLE YORKSHIRE INSCRITE AU LOF PETIT GABARIT EXCELLENTES ORIGINES NEES LE 26/11/2019 DISPONIBLE ELLES SONT PUCEE VACCINEE (c (... voir la suite),Magnat-l'etrange 23260,2019-03-30 21:20:27,42,0
1060,Adorables abyssins cinamon,des amours d aphroditeet de omnia mea black panther sont nés le6 fevrier 2020 4abyssins.il reste de disponible une femelle fawn hyper caline et s (... voir la suite),e Chesnay 78150,2019-12-11 04:11:47,45,0
1061,Superbe mâle chihuahua poil court lof,"Mise à jour, 01 mars 2020 A cédé pour compagnie, superbe petit mâle d'environ 2.4 kg. Timide, il ne convient pas pour les expositions, ni pour un él (... voir la suite)",e Luc 83340,2019-08-21 04:58:28,28,0
1062,Chiots chihuahua,"Élevage Familial propose chiots vaccine puce garantie d'élevage parents sur place . Venez nous rendre visite , et découvrir nos magnifiques chiots . (... voir la suite)",Vayres-sur-essonne 91820,2019-03-30 21:31:28,19,0
1063,Mâle persan pour saillie,"Propose magnifique mâle persan pour saillie dans la but d'aider quelqu'un à démarrer dans l'élevage du persan. La femelle devra être testés pkd, F (... voir la suite)",Hazembourg 57430,2019-11-02 05:52:52,1,0
1065,Superbes chiots staff elevage professionnel,"Chiots American Staffordshire Terrier LOF (staff, am'staff, American staff) Elevage Deamon Style Siret 844 289 850 00019 Basse Normandie Calvado (... voir la suite)",Caen 14000,2019-08-18 09:07:19,8,0
1066,Chiots golden retriever à réserver,"A réserver sur une portée de 9 chiots , 5 femelles et 1 mâle Golden retriever LOF . La mère (Heaven starlight du halo des étoiles) est issue d'une li (... voir la suite)",Saint-vaury 23320,2019-11-24 02:46:37,43,0
1067,Superbes chiots bergers allemands lof,"Chiots Bergers Allemands, inscrits au LOF, issus des meilleures lignée françaises et Allemandes.Nous avons des reproducteurs( trices) ayant une morpho (... voir la suite)",abbeville 95690,2019-05-02 02:29:11,56,0
1068,A reserver chiot labrador chocolat lof,"Elevage familial de labradors chocolat uniquement LOF, vous propose de réserver votre chiot. 12 bébés (5 femelles+7 mâles). naissance 05/02/2020– re (... voir la suite)",Gélacourt 54120,2019-04-14 10:39:53,42,0
1069,Chiot shiba inu lof,"Ce 03.02.2020 ,Naissance des chiots de Matenryuu Go Misawa Ichiryousou dit Ten X L'Suki du Royaume d' Aphrodite, 1 Femelle noir et feu , ( Réserv (... voir la suite)",Garnat-sur-engièvre 03230,2019-05-29 08:13:36,28,0
1070,Magnifique bichonne havanaise,L'élevage Harry's Company a le plaisir de vous proposer une très belle bichonne havanaise chocolat pie irlandais. Très beau sujet avec un chocolat (... voir la suite),Castres 81100,2019-10-07 00:06:08,8,0
1071,Retraité d’élevage cherche famille pour la vie,"Notre belle Jaïka British shorthair cinnamon née le 5 août 2014 cherche sa nouvelle famille pour la vie. Elle est douce , gentille elle s’entend trè (... voir la suite)",Dombasle-sur-meurthe 54110,2019-06-03 15:58:44,46,0
1072,Chaton british shorthair à vendre,Nomalys Dreams '' POUDLARD '' tendre Chaton lilac British Shorthair attend d’etre Adopté par une famille aimante et responsable. Il est élevé en fami (... voir la suite),Saint-yrieix-sur-charente 16710,2019-09-10 05:16:46,37,0
1073,Chiots shih tzu mâles lof,Disponible dés maintenant adorables bébés shih tzu 3 mâles Ils sont vendus 790€ vaccinés pucés vermifugés et inscrit au LOF avec certificat vétérin (... voir la suite),Beaucamps-le-vieux 80430,2019-10-21 23:34:21,18,0
1074,Chiots lhassa apso lof,"L'élevage Very Versace's attends des chiots Lhassa Apso pour début avril. Tous les chiots sont identifiés par puce électronique, vaccinés et inscr (... voir la suite)",Guillac 56800,2019-03-27 07:43:11,25,0
1075,Shih tzu à réserver nés le 12 février 2020,"Bonjour, Chiots Shih Tzu LOF à réserver nés le 12 février 2020, 3 femelles et 2 mâles. Deux femelles noire et blanche Un mâle noir Un mâle noir (... voir la suite)",Privas 07000,2019-03-22 06:30:10,12,0
1076,Chatons somalis à réserver,Une portée de 3 chatons est née le 29 août 2019. Elle est composée de 2 mâles et 1 femelle : 1 femelle sorrel - disponible 1 mâle sorrel - disponibl (... voir la suite),Saint-vrain 91770,2019-08-25 12:23:19,23,0
1077,Chiot mâle braque de weimar,"Po'aime du Tombel'eau né le 30 juillet 2019 d'un mariage alliant de belles lignées chasse et beauté ,est disponible de suite . Il est fouet naturel (... voir la suite)",Baudignan 40310,2019-05-07 06:00:41,47,0
1078,Dispo à la réservation départ mi novembre,"1 mâle disponible à la réservation et 1 femelle, Boston Terrier LOF(FCI), départ à 2 mois en règle : pucés, vaccinés, vermifugés issus d’un Elevage fa (... voir la suite)",Monétay-sur-allier 03500,2019-10-02 21:52:07,55,0
1079,2 chatons mâles angora turc loof à réserver,Deux très jolis petits mâles Angoras Turcs LOOF ont vu le jour le 21 décembre 2019 et attendent d'être réservés. L'un est de couleur Red silver spo (... voir la suite),Croissy-sur-seine 78290,2019-11-15 02:31:14,25,0
1080,Chatons chartreux loof,"Disponibles de suite, quatre jolis petits chatons Chartreux LOOF nés le 02/08/19. La mère Muses de la Voix des anges et le père M des Jardins d'Hip (... voir la suite)",imons 63290,2019-11-03 11:23:37,46,0
1081,Toygers loof,La chatterie des Toygers Bellille est heureuse de vous annoncer l'arrivée prochaine de ses chatons LOOF attendus pour le 11 mars (confirmation par éch (... voir la suite),ille 59000,2019-03-04 10:33:44,8,0
1082,Superbes chiots labrador sable,a réserver chiots labrador sable nés le 21/01/2020 2 males et 4 femelles inscrit lof seront vaccinés et identifier par puce électronique nos chiens (... voir la suite),Evette-salbert 90350,2019-06-26 04:07:54,22,0
1083,Chiot bouledogue francais inscrit au lof,"Disponible 2 Bouledogue français, 1 femelle et 1 mâle, nés le 28/10/2019, 'Pearl Gesner' et 'Pack Man' de la Tour Charles VII'. Ils sont cédés : (... voir la suite)",oëcy 18500,2019-07-17 18:43:44,29,0
1084,"Chatons maine coon loof (exc. origines , beaux gabarits)","Bonjour, Melba et Marley de la chatterie du Maineoflandes enregistrée sous le numéro de Siret : 85024585300013 située à égale distance entre Pau, (... voir la suite)",Saint-cricq-du-gave 40300,2019-12-20 19:36:27,17,0
1085,Tres beaux chiots apparence cocker anglais,Les petits chiots disponibles sont ceux des albums photos sur mon site leschiensdelabistade.fr Vous y trouverez des albums photos de chaque chiots. (... voir la suite),Non L.O.F.Sainte-marie-kerque 62370,2019-06-10 01:51:02,19,0
1086,Magnifique chaton british shorthair,"Adorable mâle british shorthair de magnifique et très rare couleur crème silver tabby , né le 04/09/ 2019 est disponibles de suite. Très beau type,bo (... voir la suite)",a Ferté-alais 91590,2019-08-03 18:50:54,6,0
1087,Chiots chihuahuas inscrits au lof,RESTE DE DISPONIBLE : 1 FEMELLE DE COULEUR SABLE 2000€ 1 MÂLE DE COULEUR SABLE TRÈS PETIT 2500€ Partiront AVEC SA PRIMO VACCINATION SON CERTIFICAT D (... voir la suite),Martigues 13500,2019-05-10 22:07:53,27,0
1088,1 femelle savannah f4 sbt à adopter,"Bonjour à toutes et tous, Nous mettons à l’adoption une Savannah, F4 SBT , née de l’alliance entre Jumper, notre grand mâle F3C Qui est un magnifique (... voir la suite)",Groslay 95410,2019-03-10 19:59:15,45,0
1089,Magnifiques chiots cairn terrier lof,"Chiots Cairn Terrier disponibles dans notre élevage en semi liberté. Plus de 25 années de passion et de sélection, lignées exceptionnelles. Les bébés (... voir la suite)",Camembert 61120,2019-12-16 23:24:28,29,0
1090,Chaton maine coon loof,"Elevage professionnel : n° SIREN : 533314365 détenteur du certificat de capacité, vous propose 1 chaton mâle sur une portée de 3 -1 mâle black silv (... voir la suite)",Ecretteville-lès-baons 76190,2019-09-10 19:14:16,48,0
1091,Chiots berger australien lof,"Sur une portée de 6 chiots nés le 25 Décembre 2019, il reste 2 males noirs tricolores queue longue. Les chiots sont vendus pucés, primo-vaccinés, v (... voir la suite)",Peyrole 81310,2019-05-10 09:58:16,7,0
1092,Chiots beagle lof,"L'Elevage de la Côte Chantreux vous propose 3 mâles et 2 femelles Beagle tricolores, nos chiots sont élevés par des professionnels dans un petit éleva (... voir la suite)",Essarois 21290,2019-01-20 23:39:39,28,0
1093,Chiots berger allemand,a reserver chiots berger allemand lof nés le 07/02/20 dispo le 03/04/20 2 mâles +3 femelles prix 750 euros conseils et suvi d'elevage + kit chiot (... voir la suite),Attigny 88260,2019-09-02 23:10:12,53,0
1094,Chiots golden retriever lof,chiots golden retriever LOF disponibles le01/10/19 1 mâle 800 euros n°dossier scc : 031958 les chiots seront identifiés -vermifugés- rappel vacci (... voir la suite),Attigny 88260,2019-02-26 08:54:38,56,0
1095,Chiots jack russel terrier lof,"chiots jack russel lof nés le 25/09/2019 , disponibles le 19/11/2019 3 mâles (600) dont un tout blanc photos sur demande NI MAIL NI SMS je n (... voir la suite)",Attigny 88260,2019-06-13 09:45:55,59,0
1096,"Du fremen grand cru, cuvée 2020","Dans village, à 120 km de paris, près de Provins (77) nés le 10 janvier, 3 bébés Siamois prometteurs à réserver. Pas de présentation alléchante, je v (... voir la suite)",Marnay-sur-seine 10400,2019-09-28 17:16:43,42,0
1097,Portée exceptionnelle berger australien lof !,Disponibles magnifiques chiots Berger Australien élevés et socialisés en famille nés le 22/01/2020. Notre sélection est basé sur le respect du stan (... voir la suite),Rians 83560,2019-03-03 02:37:59,15,0
1098,Chatons chartreux avec pedigree disponibles à lyon,"Nous sommes heureux de vous annoncer la naissance d'une jolie portée de 7 chatons, il y 5 mâles et 2 femelles. Les parents sont inscrits au LOOF. (... voir la suite)",yon 69003,2019-03-16 22:57:52,11,0
1099,Chiots carlins couleur abricot,"Superbes bébés carlins mâles d'une couleur rare - abricot. A réserver. Il y a également un chiot mâle beige clair sevré à vendre, LOF, né le 26/11/20 (... voir la suite)",Grézieu-la-varenne 69290,2019-04-28 11:55:52,3,0
1100,Chiots dogue de bordeaux,"A vendre les chiots LOF, gros gabarit issue d'une superbe souche. Chiots vigoureux, vaccinés, pucés, vermifugés. (... voir la suite)",Grézieu-la-varenne 69290,2019-01-19 16:47:50,1,0
1101,Superbes chatons mau egyptien,Magnifiques chatons Maus égyptiens nés le 30/06/2019 . Black silver spotted tabby . disponibles immédiatement Les chatons partiront identifiés pa (... voir la suite),Tournon-sur-rhône 07300,2019-09-12 21:18:14,27,0
1102,Chiots cairns terrier lof,Les petits Cairns Terriers de La Vallée Caïd sont nés le 24.01.2020 et seront disponibles fin Mars. Il y a 1 femelle et 2 mâles… Reste uniquement 1 (... voir la suite),Tressignaux 22290,2019-03-27 09:07:49,9,0
1103,Bebes staffies graines de champions!!!!!!!!,"Superbes chiots SOLID BLACK avec ou sans petite panachure de blanc, superbes morphologies avec grosse ossature comme les deux parents et oeil bien fon (... voir la suite)",Poilly-sur-tholon 89110,2019-05-04 09:45:22,20,0
1105,Femelles maine coon loof a réserver,"La chatterie des krishcoon’s vous propose à la réservation 4 chatons pour compagnies , 4 petites femelles nées le 7 décembre 2019 d’une portée de 6 (... voir la suite)",Palaiseau 91120,2019-08-20 14:49:11,51,0
1106,Chatons somali loof,"A réserver à la chatterie de l'Etoile de Christax, chatons somali nés le 31 décembre 2019. 1 mâle somali black silver reste disponible sur une port (... voir la suite)",Mérignac 33700,2019-11-30 00:42:46,28,0
1107,Abyssin retraité,"Mars est un mâle abyssin qui est à la retraite, il est de couleur red ticked tabby (couleur encore très rare). Il est disponible, castré, vacciné, ver (... voir la suite)",Mérignac 33700,2019-08-19 00:36:03,25,0
1108,Adorables chiots bergger australien lof,"VENDS 8 CHIOTS DE RACE BERGER AUSTRALIEN, 6 MALES ET 2 FEMELLES, LOF, NES LE 05 JANVIER 2020 SUR UNE PORTEE DE 8 CHIOTS. - 1 MALE ROUGE TRICOLORE, (... voir la suite)",Piré-sur-seiche 35150,2019-11-26 01:42:14,24,0
